BJD_TDB flux_star_0 flux_star_1 flux_star_2 flux_star_3 flux_star_4 flux_star_5 flux_star_6 flux_star_7 flux_star_8 flux_star_9 flux_star_10 flux_star_11 flux_star_12 flux_star_13 flux_star_14 flux_star_15 flux_star_16 flux_star_17 flux_star_18 flux_star_19 flux_star_20 flux_star_21 flux_star_22 flux_star_23 flux_star_24 flux_star_25 flux_star_26 flux_star_27 flux_star_28 flux_star_29 flux_star_30 flux_star_31 flux_star_32 flux_star_33 flux_star_34 flux_star_35 flux_star_36 sky airmass xshift yshift sky_entropy
2460075.427050052 92559.73990377496 1969655.9677713355 386827.0903084254 349234.7443235632 186728.71560155292 81594.6927618082 38803.17934127388 32617.526375762274 23253.962493179453 18044.546538022725 14342.187850846414 17689.720274128078 8460.683087751997 19244.46117202562 12656.884368990606 10736.790797605354 53253.962778842484 8860.588057845365 16354.004826915712 8841.078355796839 4713.211610510974 5045.761373461282 3629.0960578587838 3104.8020458334067 2596.747183031315 3819.5124034417095 3249.261641101417 24679.336042660696 3108.7505780036154 1505.4077604595223 1450.0981965970423 10119.519077366771 2323.705616882915 3380.835099698219 1337.5144066922367 1334.571277959505 396.71682117535966 9.909394560264635 1.018 7.185637650318919 -4.558275614173605 6.767680167883551
2460075.4276621565 94355.65177503385 1988937.0077313639 393962.0681102464 352892.32908574573 190152.9573463623 81771.22349902679 38885.305114876624 32111.419654345606 23760.842734980746 16201.240283891791 15635.746032728872 17889.696160701395 8787.5917479528 19747.671499823977 12029.522580802295 11660.04601069534 53770.789434993116 8187.598204510548 15994.241425086919 8862.57419789207 5682.451262980263 4502.636408173188 3972.1887541499455 3217.55621025493 1434.8025533845066 3716.0672389577376 3565.586395615217 16369.934615687613 3189.6653462169925 1236.6042715804942 1510.5882089239603 9526.355388359952 1601.039372022904 2499.4174344419152 818.7241261208255 1303.3256881700654 -349.7089267859701 9.88781549600743 1.018 8.568423342767176 -4.389651969699021 6.655312636576205
2460075.4282741104 93383.94096273175 1978914.6141399897 390042.0203990799 351578.5045105179 188634.08721570892 81884.08066681877 38399.32870855986 32363.99400132202 23634.10633547578 17031.810509305826 14013.400984429987 17901.63986952239 8832.41244652291 19501.863669443235 12955.946347844001 11131.74158150205 53469.88334234644 7711.003176128754 15944.961532530404 9388.043893344351 6110.595583661343 3923.9492608676956 3339.9519945841457 3948.8274071065534 965.1948223930958 2936.113896998577 2809.4117867181194 26816.58747217449 2418.3180698951473 810.4475497713429 196.41399417858338 9124.58810418818 1990.5726513947593 2735.8959764985775 704.0494358961587 -133.00051131049986 905.4503415217914 9.815277056893526 1.019 10.335113633835704 -4.787990109970508 6.84613662219072
2460075.428886016 93458.53593728787 1983098.1111046574 392259.16619601933 352699.5051578403 189067.90857809948 82224.87114600858 38949.226765243366 32983.22269246486 23977.046572132153 17921.57735734174 13971.862738604192 17662.200531847746 9074.650660811894 19052.869673592068 12134.511051599024 11572.485631051706 55230.25345761623 8687.028176489053 16465.851629996294 7972.426736657653 4928.716076546523 4970.736208108312 3779.6721325758263 3449.1101236309332 141.29883575974964 3723.9816701606615 2682.3769131964364 22241.12597847171 3125.5619711147447 830.6233379257901 2065.567324472533 9626.034015066922 1497.161272461206 2341.045989320497 746.3003059191105 928.3096341459895 490.5861254563206 9.760775046767291 1.019 7.23051305805448 -4.400571905886778 6.82372538124072
2460075.4294978958 96518.31629442904 2026742.4120214859 400515.7207913723 359591.8765378381 192533.2894159347 84585.79404956548 39387.32830375666 33252.38285527745 25381.3843026963 17959.743076151906 14600.181582038786 17096.774186031253 9771.655680255382 20096.367093611334 12251.726462613005 11332.954601949314 55391.96523238643 9125.211698591535 16098.148485029 7839.715660047281 5506.5090491109 5332.242218185274 4159.713810797868 3925.1010247249505 1401.4644592562981 4146.518108193472 2943.324560077628 17941.684829946404 2685.6094951205596 982.038137023861 1239.8889343504852 9734.094366959616 1399.0745122244407 2087.977424899291 914.3638363362406 481.6645596851595 -679.170859318634 9.783026139274922 1.02 7.888893210405456 -4.384862530688063 6.666224120737664
2460075.430109972 94413.88704164984 2006621.558780671 397053.158758776 355428.18867970526 191588.66010757134 83649.60815333482 38854.507981989795 33378.72220421521 24602.36615974686 18305.318862124695 14575.579045658582 17833.927867327642 8399.076218212082 20052.56754166208 12225.123257771571 10832.187600485311 54187.30948184518 8453.172104018216 16082.336375705258 8919.424556245445 5150.110348959279 5377.973067934596 3900.8215648097685 3556.920040816214 2193.394137279305 4405.469050570711 2309.7078593808983 20977.25509956508 2896.3622886593803 1747.8954076834198 1580.7133836776193 8700.193606316869 1825.30350023575 3403.1039717749227 560.9032592973672 374.7170242491993 -461.30823259885074 9.770493077279465 1.02 9.210601983314538 -4.7404898808924925 6.680907887548408
2460075.4307221174 96685.77529411297 2013688.7237494588 395264.432813543 357189.15314488846 192408.76031923125 82208.55282441009 38720.94099636361 33352.23134474942 23897.551628811343 17576.290644345747 14010.178363358515 18592.708792955033 8065.663072303374 20462.476166378678 12133.075608795392 10863.437028857821 54097.86696809865 8467.935127188306 15486.73673201978 8651.777712406183 5653.485812121071 4462.240348714113 3630.221332295885 3897.234527913155 1096.023256211396 3563.3418565443717 2996.4333906212414 18129.148580026027 2351.144063449581 1522.4690156917786 1051.3474939037696 9880.80972403221 1739.073081826442 3288.547500020766 787.707079895772 199.7569135693193 210.92675587930717 9.806117129850055 1.021 9.482579338649089 -4.72274837848614 6.735523927008914
2460075.4313341845 95025.27606454809 2007893.8286936209 397318.5952477522 357283.4687212994 192561.21217816143 82567.59572707978 39390.006503557204 33862.521679405356 24827.160874449735 16848.353416039434 14502.52733559988 17977.998012364405 9034.740576344746 21468.36454342556 12640.726888987294 11441.525780688884 54554.360737262294 8479.623252870573 15780.53261373841 9234.60337883234 5519.190619775618 4338.097114347242 4565.379362270236 4087.3148772372515 1876.1314053846872 3114.7369265870657 3081.6565680823987 17270.906205146806 2793.622168036527 1257.144763758959 279.1876349552185 9123.277383281325 1685.6898150457127 2672.3579114990134 917.3357545694744 301.8255265034677 195.2792954435281 9.818895882248945 1.022 8.8063820598054 -4.466534101666146 6.715959072621996
2460075.4319474557 97344.09221752395 2018673.046073589 398769.72892071144 359083.1184125172 192506.2064708876 84763.81476725327 38973.467363173986 33457.778498714004 24005.31157209081 18484.623142786004 14729.151077485527 18554.48474541618 8475.548137743986 19968.418171336496 12189.313710995746 12139.368969041505 53814.423429814226 8786.419065921742 15760.331863694359 8072.882081524207 5221.177506626904 4883.034597402497 4372.58270777305 3528.4304669697594 2145.682936546422 4283.937353025307 2838.3226315397187 15365.056638101087 3283.4756767194776 1312.3620309517137 1384.777243420307 9517.780500422406 2192.546288722864 3124.9976816745184 1140.032525983348 842.3313666692702 1083.0672807958326 9.772262619525115 1.022 8.168429329685333 -4.707029064074997 6.698274786421369
2460075.4325595917 94436.28940533072 2003041.918984109 394544.1859562944 355433.85994730797 190939.65999649314 82020.08434831287 38528.96458759261 32617.546417584992 23545.40495888857 17870.44153901629 14317.913927139627 17531.610452066554 8313.02780153422 20491.469150781515 11889.259773915866 11480.555766697536 52617.7911546345 7978.578587190423 17121.273615606886 8616.837729608 3764.0771708978573 4030.8224154019554 3726.3673635950254 4254.238471008488 1868.3345226559904 4871.992691699532 2935.2631663059 19287.116915990657 3163.56481277736 845.153320212994 1594.955832103151 10441.249206924462 1398.572516793327 1379.6481120946992 396.7912682861497 453.0130557314551 453.58699030580465 9.726459294707674 1.023 8.239750523825137 -5.449148885013794 6.745464796822172
2460075.4331715996 92612.20626691368 1978079.1792045366 390121.2981253367 350432.1926150884 189230.9035101993 82107.5495991213 38673.51679821435 31746.606826224248 23513.921844885655 16388.886761130037 14722.569417541701 18315.684479942604 8672.394652562245 18945.263831695134 12746.413410518377 11155.412486314366 53396.96780892313 8495.161345927743 16082.568575053505 8198.743041407695 5035.883219859912 4521.993950322416 3070.2132305355626 3792.0271266429045 1625.3065880942158 4309.146332184115 2918.214124955877 31142.05371293277 3084.8521347454516 877.8512028585246 1186.2431037968781 9383.002105742402 2128.5450992675615 2788.3659829299722 -1029.526333953254 390.42801565970876 641.2685442718212 9.691004356356276 1.024 8.415359774367166 -5.009793964770172 6.80127536273379
2460075.433783606 95026.37013758256 2006912.94221276 395003.1831688318 354911.723727213 192577.81421959252 83022.04998130669 39259.96558700586 32934.94392592274 25099.18503802715 18953.361652308813 13413.83202248771 17703.960427845886 8533.345770710614 19486.66634088612 12657.214968145301 12294.297730469058 55780.60704481584 9053.82690051783 16982.372510117537 8266.04668294944 6071.069905164535 4525.748830750585 3868.406106739829 3571.0428539518034 1924.1733842228714 3595.535535571282 3378.4720952314674 19877.934850936785 3450.8662224631116 591.5453138228622 1640.0047144804557 9325.597336700303 1836.8481940005731 2787.664569316723 1232.6983732891385 282.6571828125743 953.5799410103355 9.656124611797686 1.024 7.9748479499137375 -4.635272542637011 6.71942520987799
2460075.4343956234 94100.5475361752 1992463.7374162804 392496.88624172995 354680.6067582241 191573.7169964536 80849.87486712888 39763.836077040905 33616.81221337864 23955.64917329239 18078.300388084812 14097.754656900972 17637.079161421192 8876.253708938719 19003.666757361236 13440.92410104486 11947.138094836817 51836.273639121326 8785.05254565549 16022.18326095576 8104.055691238667 5782.9042320851 4759.540917888575 3276.786971738504 4256.046280022245 1081.8574019621592 4435.546868745179 3939.5487479373405 16126.256547394441 2595.902697690355 1434.933934243978 1614.1098838403414 10685.677691468823 1081.6800148039474 2031.1528891842172 792.5586231371562 190.58514645250398 273.6843363461958 9.643264106693476 1.025 9.745603085559054 -5.26864480879874 6.740241520850432
2460075.435007432 95932.81410989712 1994142.675717252 393505.07237061695 353058.5714261554 191391.82794576985 82245.10768427225 39534.00096088147 32917.61805441315 24443.441256001825 18700.479178485082 14411.433284033672 17436.874268708052 8264.498736346577 19550.338823769183 12633.018955770036 11878.869436948531 55416.68194687003 9019.183974264743 16765.430709671695 7774.628672465275 5571.022608824482 3995.3844126900076 4167.454182133079 2956.794624294358 1257.371176794608 4023.1727244443027 2665.5759587688954 16073.248035702098 2617.900233657012 1956.709595772816 1000.8534210812359 9055.65728209028 1705.867043015227 1810.3403265731176 1470.1083211767545 837.5731004060362 -97.86471141374204 9.592543891099531 1.025 6.290294080562593 -4.124189967202113 6.692301871790984
2460075.4356194776 90893.03971030429 1934453.7640452697 380989.36735331244 343499.5242064416 183568.55719059854 79672.32488932589 37893.981255796214 31076.04545261676 22988.45237467173 16654.42408707837 13761.790012290352 16230.303201846662 8284.778733749903 18136.230381714297 11806.469412870443 10815.470347342925 52311.539881022356 8941.593651484553 15745.274165690207 8641.735112484574 5985.309895393497 3894.5426102646743 4082.8173652304395 2474.7913253209554 1214.955277643865 4144.0440008798905 3635.198468023329 29817.54967410263 2801.0148692764924 1129.3062115028442 800.5823693479178 9028.672940347547 1416.4551590062038 2537.5706456043117 1338.2701863577531 169.83225401112577 18.34731236763764 9.520404063289103 1.026 6.08266793459606 -4.8189304219276705 6.835486377097992
2460075.4362315047 88201.30805368436 1885582.3577672215 371048.7318217301 332380.571687985 178611.11211715112 78050.42439214553 37256.28470429615 31305.182360236387 22389.975215099897 16144.654768609966 12882.842240308732 16007.563429409085 7566.030606546265 18350.785461598658 12137.211456646648 10550.98206916856 51392.613167017436 8085.638966479339 14673.933457846724 8497.493624567083 5529.203436692187 4878.654261410207 3088.9925959955144 3582.256367946189 1940.4090053661494 3688.7428746322694 1829.5484562363417 40764.505078699294 2594.6074249463563 1068.8725231303251 699.0321395060455 8039.124572165019 790.5822582052788 2612.9008620888926 -62.842056268651504 234.44770505803172 41.622021379094804 9.42091108718905 1.027 8.106264841666919 -3.583419323940518 6.9174819500274465
2460075.436843512 94826.13619619698 2017226.9504317343 397740.11513826705 358012.77864106884 192714.18478540087 83417.44664226248 38409.1254973381 32526.0121482565 24056.521629576717 17500.155598982325 15422.929670774087 17775.290158649557 9839.146322380053 20027.106543105707 13851.813605005591 11833.530470029014 52706.03391935935 8465.487069930823 15555.313749746798 8606.794798167306 4736.277790117951 5077.791572992108 3586.419729532063 3556.3716849110497 2250.084757061879 3797.749112036254 2270.630111123901 20021.01720151896 2804.1308144024515 855.2729354627663 680.1117590463546 10359.221787492192 2318.7209994352015 2858.1280082678422 919.4469442884147 -180.91167683716048 -311.46333208153374 9.335704324609237 1.027 6.865210381949585 -3.8771109743663508 6.754275081742414
2460075.4374556076 94551.73021843046 2001524.2752663016 394694.67911559786 355284.5474234659 190606.2371455889 81959.32529000103 38870.53011024307 33432.42686405589 23289.92862782284 16842.993423633394 14434.662174229423 17910.684796772257 9631.052406536211 19716.86021811742 13387.03065148581 11837.067839288211 54827.73989599492 8665.981960422068 16303.138989944942 8470.925265472004 5770.907357513934 4757.990110821556 3537.6794263679767 3240.9716714298993 1521.2124841024051 4066.4052363604715 3087.416472196579 20540.70093818233 2784.7490031401976 684.8347431044385 676.0096796399157 8955.741488132888 2043.7902108049893 2312.2390229909797 1031.5671097830636 1000.3015498942405 7.0540133492904715 9.388714140904487 1.028 10.268662309970466 -4.940780056000601 6.772988744822237
2460075.43806747 95336.35075419603 2000492.0327000287 394656.270284842 355162.56651863863 191538.48461472907 82547.37678285941 38606.453895844665 32322.467135692626 24065.06927523826 16822.002029745665 14925.201928058697 18394.75311343043 9440.91628393528 21077.325211243646 12682.761738263303 10155.245109592244 54133.14136850799 8634.972146955726 15232.675677659776 8864.958444318181 5377.648101194645 4178.1659756297595 3980.4664566532592 3996.5982090240286 869.5879373863863 3354.3785428168776 3179.087311621959 16378.50208884952 3074.4586340577225 698.5906835673086 1052.2258801521384 9593.301415660564 1719.8166840113117 2859.7842099500995 1015.3634916030278 414.63295170129277 1091.6864497147908 9.506509596634405 1.029 10.37382374127832 -4.554803691814111 6.622350276782714
2460075.438679379 93561.88424855028 1956668.424979815 386999.9524025534 348560.31788880343 187995.70263375435 80552.07308160554 37538.7477092396 31856.353529517073 22571.079877390526 16795.598103909724 14454.634920399432 17680.38488713652 8404.118283068761 19452.58490667047 12212.86042681153 11865.894680977275 52005.216745197715 8334.93682837006 15875.867062149744 8143.104843571928 5400.940144119057 3850.60735533337 3062.8893034215434 2717.164532953466 1780.814644748607 3566.7177848983556 2793.2521005050803 25598.94593116871 2233.0195261216722 967.4132573998941 1345.0309375484067 9565.20872127614 1907.401472929574 2418.7613795225625 894.6101788756787 837.9473749997851 582.527154424286 9.53735684959166 1.03 5.324569366991132 -4.347757813002535 6.742221412891349
2460075.439291542 92591.49042713267 1971975.7849945168 389935.0197109921 350998.14733456424 188818.6115941395 81891.41101590157 38358.795652162866 33153.810514907 24021.8283138166 17021.78119967002 13980.495150759001 17109.050233639427 8417.234216473676 19765.96019529883 13021.995755476819 11597.69508922653 50245.45590525496 8412.29396120488 16016.933488667739 8863.355385336123 4719.343738045689 4821.435931067419 3276.220549962076 3941.377799752314 2677.528018747369 3422.7480757041776 3416.6265253015736 18046.751629136328 2556.6804190559487 762.1544054672413 989.0653191111924 8894.364423585735 1962.2315193755494 2128.3570545525 601.6136003085994 1051.4440637099615 321.0221901987097 9.518705171511693 1.03 8.274799429050907 -4.910728988818079 6.7535375086454295
2460075.4399036034 93256.34873859031 1967052.3439971625 387652.4516661891 348403.5351959014 187660.86700765585 81562.43737836578 37518.57454569367 32245.20176989201 23509.890083896084 16895.22063042244 14048.138345022278 17132.4847465021 8582.990078022121 18679.547595045384 12409.079410719773 11694.491274553322 54191.81856461492 8856.664752271172 16093.90361968687 9052.370330722304 4924.905011354887 4661.743218841817 4025.7698349739076 3082.19279508185 1725.8870356696716 3363.2638369715423 2811.831276673329 21433.221260458115 3042.232269946515 1144.306414090417 905.92040583794 9171.347198269534 2110.027040163375 4183.692225637904 1171.3240711470717 599.1230282023898 321.5943182412884 9.456718434914412 1.031 9.658192769150247 -4.247317917447276 6.786493838013237
2460075.440515241 90984.66377156394 1943810.9609635074 381863.6114168989 344276.3696000592 186503.28368725546 80048.19495976114 38005.50725306233 32862.900509405445 23203.447626799287 17243.458436833258 14418.37492299889 16361.94837141977 9273.92198698566 19173.96551910226 13332.616855660279 11210.02959149974 51996.36252788556 8122.2160867028 15773.478381152265 7843.282286600093 4913.208670377469 4980.686174770322 4224.047356247145 3194.6119144118857 1471.2771719492448 3088.919760708348 2869.888513923681 27289.723499655054 3221.775087559654 942.3597861696035 1129.1983201398398 8970.0050927267 1165.6642928866495 3013.3864426219952 683.5804031503212 1458.718541200884 311.178892175958 9.42459934874034 1.032 6.935223357144802 -4.439404143135874 6.8726186544060335
2460075.441127338 92522.38901934915 1958595.107271762 385536.0076471353 346490.4700874897 185973.72932865578 80997.98625333264 37304.98605436846 31564.29983000105 23257.498171491694 16892.286909769697 13443.132721778937 16493.700101221853 8258.00746524395 19029.05577262753 12325.058560572565 11369.559433190356 53380.08751633286 7987.882232664764 15606.373409182357 8774.795249180228 4384.07713345057 4607.2939435716835 3118.5786831316364 3406.8472793814435 1252.2426503832394 4174.565191887203 2302.03371375156 36552.83272209854 2631.747015117551 1554.3871450805746 1132.9048544426623 9104.178874966368 2023.6338862429257 2003.922444704076 969.7553989477747 942.6364634954953 -271.85104018097627 9.44748056345074 1.033 6.486400005458781 -3.8954107075549396 6.849446127248915
2460075.4417394423 95427.2109054073 2012347.773129098 396469.78256238915 356985.6162620512 191295.13298763277 82546.19743378926 37583.730788578716 33475.730526629806 23904.260462503968 17238.484311570093 14885.549388675747 18217.991673469427 8154.317871238949 18858.546979948034 13078.550767841429 12013.90939526193 55014.223304997926 8020.807112867624 16780.188873682695 8161.477377147006 5166.8415632979595 5001.8999955287145 3828.2964704954356 3442.1487695855612 2398.118186284584 3420.997000774194 3023.1626594006375 23380.958346149768 3469.9874530523084 1281.8854203591472 811.8764545437298 9871.019326228881 1291.8475841184263 2578.927713115787 684.4427207441768 663.2088442493696 341.8839326555317 9.502657054387441 1.034 7.968565766759042 -4.909002327786311 6.776985397430308
2460075.442351544 95705.90116565916 2025988.252345094 399825.0680588619 359226.7954570779 193292.5027234066 83495.95742513909 39151.2860172533 33299.97602033953 25013.37265958736 17762.468584527232 15225.352728996339 17931.04489883181 9098.705526239355 20058.042001732043 13201.42578338235 12612.435829826514 55696.058184995694 9414.104116684612 17174.35751341484 9522.963104805764 5420.406124198518 5003.493879561982 3937.1755106350756 4093.3613774825935 1323.094016826828 3938.9494658841286 2981.448805079621 19624.815231759334 3125.3387553703797 1715.5351971536293 1419.5807292085083 8914.86301182682 1591.1258628006908 3219.9157110447995 130.91821613130742 959.3380638376984 286.7400493401801 9.534489634524986 1.034 7.109477029607518 -4.463624551164401 6.756948645197219
2460075.4429634875 94293.35676777479 1972370.8305155057 389877.25991202466 350393.97906532604 187997.19873671443 81226.54454592295 37561.25035922264 32048.80410425135 23797.55358791136 16147.738251035393 13173.866005381977 18123.025632753444 9222.42040256213 18964.49128139214 12786.599493882473 11994.634838411002 52289.906244524 9083.769769562234 16718.257567627385 8548.780852426687 5188.684408585192 4002.8925162200176 4157.391656994878 2579.364749967179 1507.6256653279706 3275.9564198933367 2038.106122850586 21288.79937659987 2454.0493786793377 1133.2169023555762 380.6654159007885 8655.472112579562 2200.512136540725 2528.015257624531 502.094288160064 610.1116257514514 513.9228428208735 9.574491560833941 1.035 8.092795556058926 -4.091232175718763 6.75453327041383
2460075.443575526 94154.55971076468 1971936.794051632 385700.8398215794 349916.80749300204 188272.08141104225 81173.189816795 38563.636801440676 32850.03410003983 22975.446125374117 17247.45003742611 13935.294249860075 16871.420618758362 8621.86048510694 19129.683421043796 12372.524774386082 11711.310783926165 54803.93459746087 8250.728212050279 15313.53884357345 8319.255304657941 4891.156163677224 3680.939242276945 3841.592381376191 3512.3034604532877 2113.657700256561 3647.4119031525624 3988.084315253538 19510.644111614674 2929.7698364830285 1231.6132702373434 1064.6194811171154 8908.142116913601 1876.0993359889544 2650.155748573452 662.946383890725 516.1608874747762 620.0000220208603 9.625292510943732 1.036 8.905496676718883 -3.9648093317653186 6.741852613642105
2460075.4441874083 91250.41528463375 1929196.1160315946 380024.48710689484 340959.64250113495 183413.32628612252 80246.75883657672 37318.768905384524 31458.576936564496 22484.2590592122 16566.361630613363 14359.706308817986 15948.787417486921 7746.586842298857 18936.500642874656 11703.579961812298 11716.68430208179 50976.61878602946 8245.788528180507 14933.224219432042 7916.8236082350195 3809.753841321857 4079.3920202918234 2842.692155854951 3266.1852665582846 1118.2960143444652 3628.9087177082547 3114.349024210969 24728.408971429628 2973.9352391354623 1044.535692604055 1953.980844644684 8593.123268990108 1628.2547537630016 3209.1190664243477 806.3222714170406 -156.17548324371455 1070.266322104464 9.645451249422196 1.037 7.427155111563612 -4.908778898953244 6.851028646482194
2460075.4447994432 88734.8478761602 1873914.7849600764 369430.1576729755 331180.30233636725 178982.7671218934 77516.84020498741 36520.77303681112 31079.350191518053 22892.990151068254 15802.521553726081 13670.98559114532 16307.648879880115 8854.26918981399 17737.89668125374 11476.70756385487 10666.352512590965 47570.33963365972 7597.503351453866 14785.18753927265 7486.8197268640215 5304.767447354272 3688.5973514252983 3608.3258697625424 3209.699261603673 2924.7949542852584 3781.539116591972 3049.3554716897197 37103.12026057512 2954.326061894215 1949.6519969636574 886.1535887357022 8785.071188062488 1768.5801986867154 2204.3431684485113 1045.896289302269 630.9308270837064 176.85940362940892 9.687849193618616 1.038 4.386661660397901 -5.210213975495776 6.88159954496293
2460075.4454115843 88757.92554050518 1884518.7841700949 371498.95222993474 333521.4776920604 179642.98172922118 77299.94525781061 37059.04698126804 31282.34737146186 21708.460990123684 17489.636461157846 14248.915405609965 16471.233082048042 8072.049525968381 18022.567459173908 11301.950719624147 11065.343204881996 50650.42234384749 8371.313715063006 15541.487993925519 8526.834967267612 4844.402990060684 3792.2579102616874 2815.7539203150664 3753.338122666377 2056.3125488976657 3804.5914743560716 2060.614132412855 37948.21251753537 2862.385086497641 1378.0925161890627 799.5928677832708 8765.400496980525 1432.2336969101743 2184.9160496074765 1108.8604544588306 28.8091170079133 960.1090727166738 9.742031154198054 1.039 4.916766315975309 -3.8509263255714075 6.876177834354454
2460075.4460236337 95494.90331994454 1999755.7317051184 393776.62488111295 354090.36757686845 191440.4222936319 83856.0516789034 39397.03056159054 32844.242645380495 24230.508144455816 18072.60806619443 14365.062082934077 18188.152661352913 8779.836780284648 18983.137166127854 11636.800668288837 11723.464818345878 55372.525111183466 7879.1820480500755 16407.300553064444 7953.253846125066 4705.600534527592 5230.703027278971 4108.4544364388275 3008.3640950993286 1163.7754445997707 3713.5603020514536 2658.879469139356 18861.104135933187 2466.175526602863 1067.822665684973 888.4485046907794 8988.451866137271 1575.2004428119108 3057.889960317203 1394.4607541383011 -228.58091339448583 356.12767664613784 9.71364772535009 1.039 10.083797302795015 -4.713833489673571 6.729349642377738
2460075.446635483 92467.14671567231 1952433.4369491125 386562.2195834639 347439.22035243385 185902.83303276362 80565.9891476979 37828.40482019348 31989.186715468968 23003.2483155613 17165.786571108532 14715.105578155839 16679.429224612977 7541.593074567354 19558.546400172287 12155.225117241265 10954.575305540115 55752.7369641079 8317.69608101956 14856.026456599939 8125.935175497812 4973.330407782458 4614.477927067317 3496.4009916977084 2835.859995827428 873.6607021125383 3494.9763334696763 1814.100513173471 27637.09483803599 2957.5183751407603 1524.958763797098 1623.455941522232 9811.69078744555 1734.539502915257 2394.535551446461 705.3505791243806 745.3652980334009 19.822794017614797 9.69696594725673 1.04 6.726521325608928 -4.302844566081224 6.782923354259534
2460075.4472474745 95006.13585996369 2004023.260515101 394782.56296408083 355880.297429958 191824.316598992 82779.93993970749 38732.07078647075 33024.12979786267 24024.390458453767 17252.178834918945 15785.125584746187 17010.694973238133 8345.619079954631 19914.370774274546 13258.170041781588 11666.727902378392 54997.79100875859 9274.770072733023 17148.074638347374 8086.132310261659 4703.3406038422545 4427.832880910661 4294.565300968068 3681.002033149154 1373.160652076156 3916.8053423808306 2614.0560758109787 18649.499830226763 2886.7551353196613 1983.2913683154038 1655.1426451418083 9715.692037746485 2506.0317271601816 2828.4758315813087 303.1266538850323 417.75128562172176 -34.233096410287544 9.697561828871136 1.041 6.864901558132601 -4.1220361501630975 6.6376804256858755
2460075.4478595494 92819.54713171397 2010011.942662695 396222.38460090925 357257.9006105757 192715.1818173513 83310.28682225561 38724.37700379157 33846.820891657466 24153.491262017807 17045.438228937535 14192.437795189297 17774.885307413468 9411.30286454974 20600.261748571706 13101.904074560036 11610.194596115703 54156.294814417604 9319.282116066432 16747.040625308204 8338.162719814776 5756.618912848557 4781.980680163804 3401.036594007368 4002.1598799073836 1129.5689125876233 2744.453864678566 3950.1760995142104 14280.97789657896 2307.6636596853496 1503.875725202408 1078.2956502735906 9836.53859805828 1601.824867345189 2484.68930744339 738.1145868934691 190.97749927893165 586.8611426009156 9.73753833999291 1.042 8.524005107499855 -4.6328260216268875 6.642097246328988
2460075.448471435 94242.0438960999 1985541.2257085287 391264.4590088127 352353.36864828883 188743.70402555843 81180.34548421254 39380.619581837556 32649.514873139356 23775.483729906002 16842.10140138259 13909.219194343721 17651.286509185797 8272.818320606224 19888.143516451382 12340.44649916017 11283.347513937333 53994.55928618292 8934.606080419559 16139.592642793752 7697.754533923202 4398.308292143309 5174.637871850457 4286.377750872896 3788.401658291579 1682.5046637783526 3740.6786447621416 3170.3968394677795 13608.545898355485 3592.7825213024626 956.8978605597222 2001.035439348634 9640.374409335083 2151.5089644556574 2493.9940308416553 724.6312985535187 512.4360567749827 403.08730692294193 9.791444308080138 1.043 6.920482480522158 -5.28992717481745 6.617047427267866
2460075.4490833287 93213.15549662444 1983214.6207126114 392058.27021904 351463.1999273701 188587.41654356974 81196.53976494956 38590.26710806906 33146.90453263739 23245.67464735129 16248.336460646504 14469.559239299619 17697.490277514706 9085.202609833388 19655.247861612937 12829.836957523541 12654.013722096483 53954.600301767176 8228.684830648417 16050.322243736184 9432.68296876896 5494.21426410292 4808.987585832481 3831.4733171836997 2839.63069704629 1595.5058425769093 3266.2991168575536 3827.6099636551517 14722.728342845832 3657.441301228857 1132.0482344065385 2150.3235852222424 9749.88672966772 963.4405643495847 2116.5845009895274 36.53104282382992 61.674759341723984 434.49157990902313 9.791983834585368 1.044 8.068782181195388 -4.1632604181605 6.574429092782008
2460075.4496953515 92105.56012218178 1980413.7365608385 390341.10516155214 350494.19619824155 189153.04506872126 80881.69089004182 38235.57447258939 32304.108706998813 23095.16815196781 17069.6163774195 15116.692595195636 16800.096604681894 8347.621617485798 19263.28440264301 12261.930621741747 11042.897713681858 52391.0036453598 8379.191225447634 15768.611814261094 7931.967050232983 4844.1126149048505 4226.790281708643 3971.1495122511988 2673.064010522503 1308.8373556498555 3964.464319173858 3148.005476542341 14152.291198751249 3384.3658377820975 603.541364853998 1682.5537687501055 9360.507137375273 1940.7451315610087 3127.114829276048 365.73333337935037 472.12417924872716 262.5773281675356 9.842689817785798 1.045 10.07925350115093 -4.154151263988808 6.686288415799198
2460075.4503074307 89066.40008857858 1913889.6577610115 375424.5165670783 339823.39602810727 181244.01026110808 78757.15740403227 37703.56556343759 31190.102197448927 22044.822695690644 15907.18108540264 14525.750794071006 16638.49309029852 8221.312165236915 17814.522004323982 11857.318822178408 11110.515051979135 47094.22699353879 8424.202347475162 15432.511658202275 7678.861666769779 4896.63541255676 5148.444987370778 4432.211888614896 3067.4808212793723 1243.2973339529126 3317.7519905045046 2472.7419306954835 16705.113481833076 3375.1943873437995 2002.462889913033 989.8955142315244 8607.643300638156 2214.3452301646175 2804.9627482272044 1426.1612255397195 539.0297155066801 -221.11782882950502 9.87097949309394 1.046 7.029549378886998 -4.191662709034546 6.886414201842289
