BJD_TDB flux_star_0 flux_star_1 flux_star_2 flux_star_3 flux_star_4 flux_star_5 flux_star_6 flux_star_7 flux_star_8 flux_star_9 flux_star_10 flux_star_11 flux_star_12 flux_star_13 flux_star_14 flux_star_15 flux_star_16 flux_star_17 flux_star_18 flux_star_19 flux_star_20 flux_star_21 flux_star_22 flux_star_23 flux_star_24 flux_star_25 flux_star_26 flux_star_27 flux_star_28 flux_star_29 flux_star_30 flux_star_31 flux_star_32 flux_star_33 flux_star_34 flux_star_35 flux_star_36 sky airmass xshift yshift sky_entropy
2460075.3919199794 91539.01583160128 1439853.7751913383 298662.5457334853 275667.2705930818 134150.24203541904 82569.48090805858 30178.48605456541 32136.708417352173 21244.081609828747 12013.342406703217 13411.68901416834 16085.942347727367 8574.442947521049 14723.351387522125 15406.73356998869 13722.227644512954 52440.31414814468 7823.323327020393 16842.412985766132 10243.121598110709 5067.979977522977 3725.872424928006 3531.735162508383 -2830.044043332862 -367.4431972007733 3336.079023138329 2056.058916699898 28397.92974427977 4085.3408171717892 1380.7698307810933 813.7246592282318 7856.70689187356 3389.395196038182 3332.8800042768707 814.923320548085 1079.3489438637625 1406.9933585109538 27.19588654456135 1.011 5.980815125520593 -4.802319374700403 7.168225809598401
2460075.3925086013 97460.11667558039 1556651.8771894386 320916.14494653954 296093.6217611644 144044.19525775325 87503.07430390775 31151.73646419763 31683.748655468167 21192.349047173513 13646.693388355314 13230.263055464311 19261.666913410125 7719.83882390504 14684.078448868357 15393.066333037626 12292.655637733871 58540.750675059564 8012.115586535248 19746.576120573212 10482.974454499257 5680.217865982326 3676.150918337924 3098.8171056825668 -731.4557694736868 1481.8157497720676 3895.2071777594974 2708.147623388795 14384.680725526414 4030.3997929082834 28.338847681879997 1493.29709479952 8770.011326715583 3036.3174156710156 3455.4801071864204 270.24076011165744 301.8145917580696 548.4481617609854 26.647300028465985 1.011 8.537040942948124 -5.3162444511758435 6.951159616995049
2460075.393096931 101629.23649751593 1570063.1870725444 322459.0097373994 300183.4452990911 146883.4248178947 88226.44452686899 33658.932005234004 32335.17867397057 22155.703307086485 14692.916890312685 13973.681355953275 18839.759357864794 7691.214146642655 16187.46722335805 15190.303674151131 12320.531023968884 55597.15194097953 8727.216320045292 17639.167926460737 10890.67965952959 5126.9889603341 4909.217505353969 3136.4343517853995 -699.4937701390008 -1216.297071621113 3346.4408388988813 2319.32249770232 13370.41187483957 4536.496362793143 907.058144861483 913.8370200581849 7584.021577856329 1933.7078671784257 4262.340729402727 2558.248089611996 477.25869140936993 1158.7963843760663 26.225962424930895 1.01 9.745819764123667 -5.20770842636955 6.896946080421482
2460075.393685156 99201.99571428105 1547975.8797544222 320984.7980776508 295224.8273989643 145724.58102727908 87337.43605474965 32002.203906951938 32352.449544391944 23001.752762089192 13945.321303122095 12295.799247616611 18103.559760001837 6725.128236250312 14699.897515985358 16491.94842549326 14231.293586649932 55472.720124692016 9098.482293559238 18846.9884458569 11051.96775941021 5889.117260931293 5750.907081805053 2588.410932021332 544.1200785163674 147.1726251647342 3844.5629120825906 3113.7331914656097 12710.005474544421 3523.247657680593 752.8835393206682 692.7764289653278 8300.82214763423 1593.6643197560334 3621.6901882182574 715.8339751440799 878.0539530022652 805.9756252365187 26.14391517381116 1.01 4.725460876295538 -5.190491167808811 6.97289051831201
2460075.394273509 100255.37217559188 1554185.7760379768 319590.4607863657 296621.0267218964 147415.76559537603 86067.67553091072 32603.676092334732 33097.2590467289 21799.35734344361 14065.294648556097 12815.47903724463 18645.282752389146 8177.780478066765 13250.97739646869 16207.052670592675 13786.96759551973 63432.94137974933 7248.537402814894 19507.969462227193 10647.14244491083 5188.964752418862 4819.198813359602 2140.046849891427 756.2268160474487 -752.0364843076095 4287.257376665366 3281.466834883904 13274.579268294503 3977.611332446453 988.8254671742325 1820.8602801263914 8835.96898813697 2390.591789864877 3491.9200663537486 1372.032483877323 -374.88964315562043 215.00355083495378 25.915292567851317 1.01 10.33515820992605 -4.877615801148825 6.926953382670432
2460075.3948620036 102456.56874940812 1564035.928981147 369267.83613432496 297352.8761127928 146252.97391594038 87498.364005894 34061.392613391974 32426.57166800293 22386.53299149213 14941.937988466525 13601.62936194305 18735.987163765065 3706.28351430723 16179.157505069801 14522.411702561192 14016.8977010643 57233.69271448057 7623.42955323396 19574.169908620475 10337.666154719307 5454.223782893212 5021.119917526259 3774.9192395782447 34.92794430704089 1155.070426021528 4647.4413129215245 3079.129273652041 12784.159533173952 4731.183328455372 961.7472350018797 1580.970685842156 8745.545279593498 2471.352725295932 4437.507459581131 1341.1283731038566 844.2705949167721 363.19656687550014 25.851737459476798 1.01 11.83942551070239 -4.1875267452661165 6.900326094597067
2460075.39545044 99843.02531621861 1551398.2485426383 321383.47076933295 295378.5606135007 145637.26623545127 87824.43872145441 33580.914047873346 32149.802591239102 21732.740382708318 14538.764740637562 13975.469874420494 17928.949541074806 6390.435885487415 13816.69597083208 15883.170471722668 12882.421419966908 54048.58620591322 8705.152925289527 18585.114434315357 10303.310931221524 4831.462889578193 4729.450259991048 3129.949879365624 -865.976415487472 187.8913437415613 4817.494035807031 2737.5738111132523 10316.14855350455 5341.314130000072 133.07560177729465 922.8504317739862 7535.242830905248 2971.6417920341482 3199.7667043514666 478.7874978639302 136.5435131767881 497.9058040814125 25.72276606271285 1.01 6.750028425532396 -4.771623833652417 6.9727272381759695
2460075.396038652 99967.32325721683 1561167.6291527567 323280.7963663712 299394.1369197836 146019.464488109 87943.7548441682 32431.039101907925 33171.43387968978 23682.809188385785 14748.331958047813 12933.546760609723 18058.300029546604 7474.1045597773045 14548.260922929505 15291.426277501625 14463.724694880773 61057.856266913645 8036.092943552823 18328.43105637544 10233.278608359222 5013.531248572341 4624.656915503903 3339.9263508577133 502.5145743180183 684.3291926609236 5493.035868762818 1283.481426611077 8383.56222728896 4535.035950263729 1426.8347872606246 1429.3704777255189 9996.463829564862 2418.155103693134 3754.7165862414986 998.3296555978595 710.5871632946655 24.484356578963343 25.438009440293722 1.009 4.921925898029353 -4.5015376996625305 6.9197006286510865
2460075.396627053 104855.31614026171 1572167.4186237939 322512.7980755188 300968.9485055904 146903.31223675335 88422.19990932551 34246.19343634753 34456.108309759 21639.382958842907 14309.24199650134 14860.116362069093 18620.53138271207 7337.069500890095 16740.398104276857 15390.431372032792 13530.501893886947 62180.78187973687 8627.735426056723 18491.72866037453 9820.943256113853 4932.220247404242 4607.007655384485 3309.6237674374715 2025.4598742986564 327.8177511123358 5261.889831621433 1655.8450467299554 10322.096969212173 4710.141147317714 1365.158579605748 797.6683625464211 8310.202190600801 3519.6036466857768 3790.368044659146 844.462705507467 288.93674206983997 223.78793952357955 25.283758203740305 1.009 9.294970598766659 -4.951638633400289 6.799664385955886
2460075.397215554 100581.63916601083 1558824.7687040584 322371.4144041186 296391.37447894906 148280.66059551784 87922.55362795049 32712.36860704329 32551.849984617496 21192.242238034145 12682.65586118045 12892.74323968566 18861.241823905322 6878.071547481173 16637.715257076605 15076.62412551744 13338.094758013904 61781.764771854505 8759.435049503285 25757.505408121913 10132.620433802367 5156.899463603506 5656.116356198734 3661.765007453505 -742.017755155277 375.0465934763197 4361.692162143532 11529.345406075183 11406.956019252713 4056.1150818376336 2090.656535438611 952.9781080121757 10794.87345625303 3771.1137326223543 3337.6606480122427 832.6422442933545 178.2138957423158 848.0515881605679 25.028306895667896 1.009 9.694781352539934 -4.416269970698939 6.913718024755679
2460075.397803956 101474.16497268679 1561646.61050302 321430.1163765571 297810.0253869981 146077.5369751323 88497.55461883818 32130.242219604726 32755.233646198816 23528.989012214995 15036.094932889158 13405.74832976592 18032.152383780398 7219.919282603427 15167.356529107201 16204.839549527154 12886.136866503395 59869.41403463174 7853.512989067356 18363.015231488156 10270.454061786178 5279.8382262267405 2831.9359328379505 2468.7707386484835 6.306045550096314 1122.236948156904 3624.2350294179632 2763.9249387212913 9089.63836947782 4197.8001164117595 -323.9674418292707 1770.7113976685796 8381.994667953171 2657.3306393193197 2910.8030964495265 295.3585297075915 88.84681020595599 1299.4642150206491 24.735519537303112 1.009 7.61821711931222 -3.9214960974724895 6.830027500696958
2460075.3983922754 101353.15872403648 1555053.7902301478 320189.49599045253 295301.230349543 146534.1892827532 87730.44752936519 32465.762763349398 32687.7701294375 22775.460904510925 14375.276575741707 13111.607968419441 17813.663891230186 7426.155200055335 14920.225692049717 16350.77371557668 14309.416783048015 63458.599251296546 6806.470491046261 18925.575465125963 10289.794761854282 4605.349134989723 3587.920828107337 3632.511542960943 182.53296393941855 954.3384061602992 2271.6292296300526 2702.862822870491 10500.977640398778 3956.933020169672 -331.9084468544461 2174.435017642856 8676.894110397785 1418.530222237925 3822.2484157207655 338.1858387037064 499.59383236209396 85.66869815869723 24.54671859354686 1.009 8.394282371077708 -4.30386032201604 6.829406465245751
2460075.398980526 101335.87507582194 1563375.0466309083 321145.126825773 296386.1380502796 145889.69564717886 87628.50294485065 34023.6970106074 31167.314221539884 21867.820965610386 14148.04452156782 12394.41773927462 18562.693438867223 7874.68542380695 15652.900856287917 14713.721889167791 14238.629888749158 59825.54574367142 8669.156527265382 19537.034996797913 10042.086456080258 6316.862973324838 4714.287650012993 1829.1262051589438 1532.5030156894936 302.81070978182834 3357.4484199006693 2337.9809935625526 11348.578186997038 3618.9342717002146 1246.6777053541737 723.9673240692937 8780.036219831032 1897.4828366400907 3014.6759269194445 582.3780736332992 83.56790179165546 201.37118351453682 24.42823917628737 1.009 8.382639076601427 -5.179072630090009 6.826983326402151
2460075.3995687645 99703.60411720618 1560838.602479789 321959.5567883626 296564.3934931008 145043.20118735748 89068.24296388804 32744.28491656587 32837.43863401009 23025.276778658328 15605.257642587472 13675.795179814217 18102.88858254318 6401.473963616649 15525.507874485513 17162.258867475844 13332.854176700115 57752.98130736686 7577.283933689003 19596.53736526298 10879.696994333062 4693.716576543229 4501.49999660661 4066.6786255482584 2806.226047156495 824.482479472761 4625.783491766313 1587.3965405951021 12103.744682605786 3469.401671849075 1687.2201643321896 1307.9753679306014 8619.85044119705 2767.572952395596 4132.303295798425 1466.4493399729254 -632.832088923431 -808.9910748372204 24.458165167611106 1.009 6.584425170256964 -4.901621047944872 6.920116301250054
2460075.400157079 102724.0700834163 1567349.0091269219 321130.27969104465 297571.2895916164 145391.49640022137 87939.44336214813 33878.25196246005 32687.05683187471 22083.93053261924 14041.180656926765 13786.22389122058 19465.368240684038 6560.345118811412 14925.710972315574 15245.907465135388 14299.811237971473 64109.75908783317 10644.911127481028 18521.341586447787 10881.126695020299 5383.817889221071 5338.546964532172 3737.4182776717935 791.1505432317499 -660.0843402370228 4182.579401992203 2209.5268348622485 11723.110617333266 5686.6372042493895 1506.7820972097688 1606.7652572527877 8624.179878605879 2613.9236641047755 5050.04112018249 431.12976305768825 -56.17016701726243 -402.91574655345175 24.46583701309635 1.009 9.728986538863552 -4.292756900929372 6.792747025275325
2460075.400745532 102327.28484182263 1573289.621053862 323819.3895262366 298622.0527869879 147848.09109448508 88626.37320054363 33507.60720610712 31371.815984037472 22999.25169783295 13696.49773802323 12583.44386768539 19038.728119215753 8318.989710878814 17052.73924249102 15844.550870193692 13945.570457839698 65077.3225680631 8274.22990550648 19803.250116207288 11124.831972556422 3721.087400465214 4979.661279532651 2977.3238148586825 354.59091394447023 1145.128337889677 3112.0204294294235 2817.3478683696594 12593.292209970241 5101.335130171676 58.881557164131664 1495.0286077273195 9417.705204760714 -196.76762754790252 4111.908218646771 1619.4031892304192 862.249475658813 829.716582486406 24.314494696353282 1.009 9.665331700026732 -4.157300003346052 6.889693314890959
2460075.4013337023 102546.80429680285 1560382.9063385155 321556.7042594813 296842.0475332406 146744.96189838427 87792.50090358913 31974.84624279663 33673.77159876545 22615.27120445721 14884.21290160931 13559.598604592844 18862.854109306936 9177.934682282503 15706.335394657333 15446.668889629713 13757.228221228404 58824.8928047294 8092.278896753909 18528.244237559556 10307.36800662236 5336.307662030158 4452.548475001706 2937.784346138069 2311.954965026467 -995.5783891161554 4652.226533601643 3017.799481858732 12229.71092646377 3611.288592374418 1038.3181762415916 2091.2025878721033 9062.232439895102 2170.5823546358733 4377.391599779658 412.5668590175919 1933.0526590811205 900.5391967120813 24.117856158118503 1.009 7.880098761536402 -4.3272968711353785 6.9054550357315945
2460075.401922181 102761.4075989594 1571855.7643040349 325934.9021847017 300133.46713528945 148478.62627567386 89085.5016102225 33253.51075397426 33196.50251747819 23053.583169732126 15314.438064729213 12114.003919900104 19215.19523471227 6701.626770354516 14528.495916513959 16237.583420328621 13709.102049441251 59015.14060865855 9401.913237701228 17652.09219142521 12284.223748437013 5938.707428237831 5851.553834858292 2705.542269751837 1279.541392465937 429.52846171695273 3170.7921119595994 2807.6602038288256 10983.29147675063 3522.925785791769 704.0959165428067 1222.9895227149827 9875.237402867002 1927.3517972850823 3249.409088512941 1884.5326937374193 646.3551084603532 1304.0168507458293 24.042003774097772 1.009 5.952915059948282 -4.328567793086383 6.785809940310268
2460075.4025104404 101163.49602707033 1563497.1679456893 321910.4653219518 296874.6203781956 147137.67213971587 88265.34031434043 31964.085379004537 32018.79346264212 21029.74329363834 15898.333526738861 14016.796279740985 18908.270791846968 6627.276044805301 15323.729642303253 15386.34368490713 14306.118148504465 64478.1075186868 8671.426445914374 18386.638843697147 10322.597509381245 5311.814301225997 4577.186612326826 3613.955598794564 1336.7074292817852 541.1834536737297 3077.2756279786117 3665.967718957225 11622.383757766627 4513.380731001496 95.07976321491878 1035.064244625799 7808.676070874149 2486.4938517982373 3572.7745036472334 636.729106444167 360.7193539434229 402.00281411322067 24.146076245270198 1.009 6.475236591672579 -3.7719019319343468 6.735626548909253
2460075.4030988333 99199.00597732852 1544677.454700598 316705.13615812274 295170.7098363363 145469.9740993915 86546.20418761048 32733.291084967146 33785.82074314094 20939.383451623144 13788.97263388161 12220.201334734797 17881.141606690595 6254.01604201342 14125.037433016463 14218.066248663876 13577.06873753178 60556.819274573936 8607.365939739917 18822.38294058398 11363.284552618337 3959.481437786657 4368.74813095422 3389.566568993847 841.9269889553543 375.08539953880245 3828.2325574326096 2870.037068026897 13605.644725806953 3471.8081377447816 1250.5964945415617 1300.716248352488 8557.720917414292 2356.17235409742 2529.661884456058 1253.1713324477314 198.92832313111285 -888.2119907452143 24.310494923852993 1.009 8.876977295270043 -5.301180219618857 6.860497524726877
2460075.40368713 99273.41911300214 1529203.1954475064 315511.3778249488 292618.16172520106 143126.93473521742 85937.91882222501 30566.330681870226 31585.365739204222 20285.06525954668 14415.998461752664 12508.800050365855 18222.99222288758 6432.453367159702 15162.54245568649 15051.553224167437 12990.728490524052 58990.45088299597 9360.764446284797 19862.841508744343 11255.215912667743 3997.8654526316677 5515.235101154656 1854.3266413851525 900.1029851632775 -791.7181884486345 3371.056866854604 2037.2535885231919 14276.463423822075 4504.505950378429 691.5281158630387 170.42923379922286 9130.94667998032 2880.952281990205 2860.4742121607997 220.30512142268708 577.9244469026453 1233.5491481855279 24.275124739790932 1.009 7.537285148199866 -4.599335089768213 6.914963440731299
2460075.4042755715 100703.82862307993 1543793.1657733305 317699.5883758395 293342.73012509424 145168.42129358125 87937.37259926467 32654.2498169007 32840.21906711254 22068.84193356044 13937.109354768763 14168.395601874043 18760.233020539396 6647.705590230296 14049.45786561037 15033.304794746102 13989.37733518501 61282.50768684631 8695.212244672526 20434.488817104895 9200.833751912462 5505.410266355728 4940.947239694244 2256.1516721065855 239.99970583210234 -114.69296654238133 3724.8803028598777 2502.843278184242 15991.226050322235 3790.0176472800667 936.5322522771894 1429.8850329343113 9156.901416404522 3511.0338670905912 2022.740237399179 1631.7468938606326 1185.726031269587 899.7132096758578 24.0799672743549 1.009 7.279698258580112 -4.159734478993471 6.926458042407153
2460075.4048639666 101012.89446114283 1544798.7904710956 317610.40211219725 295634.73619127594 147869.07379342918 88769.97899210511 31101.666408525547 32784.02244824567 22495.281549338833 14747.831670494343 13573.642716941366 18422.33637723344 7223.254099763697 15703.011028399284 15348.955880492693 13489.294722162012 63457.62181866035 8287.716329437797 18947.488757630403 10996.73960602138 5438.965051078878 4396.752750680025 1450.1606353268726 605.7955454748007 -185.50816799426684 2351.03147440037 3002.4450335263973 20049.80178559065 4374.9364587760065 2056.931943237374 2156.55236915953 8923.955710124923 1999.19555679342 2331.469615159498 1134.5283924047253 -466.48719255207106 -227.0730909589911 24.22834082773948 1.009 8.049275891652107 -4.517340894584881 6.980662971307249
2460075.405452475 100951.0910987982 1556554.9050882186 319638.36085522186 295772.752086033 147397.51002661034 86811.52415054262 33629.68790074659 33094.45579870732 23060.70245589898 15126.155183217197 13271.595990012342 18785.672687821963 7301.320550005068 15369.913087301946 15720.949662085332 11641.823997819796 56777.176274170924 8167.089524495765 18425.935671091196 12317.787970259495 4593.012426634319 4253.953545221477 3574.895640457282 858.1613476452767 -2430.934283943323 3585.7757478677086 1904.3027986602974 17114.57942823408 3906.1340376700973 1759.2988629046595 1738.2379159653792 10370.886292575335 492.18141585506964 1750.3428426634055 1360.5310874756542 -878.3347286726348 842.7837334810756 24.1866369388211 1.009 5.209123411620084 -4.046985016959383 6.921481556578082
2460075.4060407216 102143.96496643231 1581475.085467778 325134.83646806475 301022.6045807341 148564.65639707306 90609.29326108034 32061.848960692878 32928.89089854155 21851.423410015588 14166.04814237071 12886.780768347613 18787.91414771037 8213.765477980545 14628.5063926453 16824.552777601 13264.749535679992 60299.01092576102 8455.528479806904 18406.269629910355 10799.061593140592 4529.516933365958 4926.429069329926 2375.243406687223 699.9597008958226 410.7871752915089 5787.4173431161325 3329.7238920991076 13073.750487891142 4184.16609287943 415.54862575099105 2358.0203518139315 8454.09863491403 2757.5703518874943 3936.2625246847747 196.759335980576 606.8329934258363 -461.67717932089 24.30351495527762 1.009 8.289022738385682 -4.342592267324989 6.880679082628228
2460075.406629055 102843.6085979832 1559920.8433612147 322767.70077680825 297154.93488748505 145302.27179430594 87968.83866926696 32058.716523345734 32939.46532130876 21723.751868267136 14606.837276075326 13020.355945213116 17998.289087346406 7005.346914954367 15371.36326761276 14673.561937402352 13374.563000756141 59692.83945688029 7323.065344936389 18539.838073813647 11244.46946821158 5022.063395752804 4129.371190088685 2069.0548444128362 544.9390578217572 -528.9491068214411 3441.294006973447 2246.8421388642746 16602.01909845043 5485.283355574065 1431.4517570795724 1403.3366602142341 7857.129893697798 2629.2468208471546 4047.722256018489 649.2484616608126 -18.439072211214807 -159.6369762539398 24.487024734031976 1.009 9.195476919246024 -3.9782337901030567 6.882296564227926
2460075.407217577 99028.09537629812 1511630.9654067822 311514.2459710475 290233.36064591666 142663.14705063862 85110.9610998442 29663.410013503337 31625.650971747295 20660.56900559232 14523.688720822101 12658.369188584038 18177.550256724877 5529.186926498893 14068.656407084258 14198.922297570272 13634.428306515561 54686.563417464844 8140.943591629621 19895.17098320002 10284.15559393639 5467.616033476894 3437.2272386536933 2017.747214611678 141.29297281528125 706.162755124562 2985.9974989832845 2547.5876904999604 18043.443205189076 3355.048928834265 170.4320263095433 2181.6496260529966 8516.927880944102 920.4306381945498 3629.3541010428453 1017.0717808140907 788.2958719731541 -385.4967188090086 24.50323305069076 1.009 8.91660468493086 -4.652723310106647 7.026613000737497
2460075.40780588 100428.08795778733 1541277.151639429 316474.5058700274 294301.8608510963 145025.73303064145 86636.10352295503 33366.24269157578 32474.19541183184 21976.25208660506 14907.383134104719 13071.062692848966 18433.868734844553 8197.137673792313 14044.874503541156 15293.790121899976 13508.335117709008 59161.382278327714 9434.415451924433 19308.901451745245 11118.026953514374 5549.059979167592 3765.865094841225 3641.7052667685784 -731.9919358941843 -491.91664609109284 3520.0141126743983 3488.5352996541187 14046.256230538187 4490.612742727273 1620.069339360285 1942.7570742807002 10533.185529511713 1775.546295642911 2801.051015990437 1873.6636300201644 889.6327173914178 -138.4363998195622 24.387386056407184 1.009 6.094633609738092 -5.8632114670918725 6.855813948729172
